"em","country","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"N2O","alb","5E_Other-waste-handling","ktN2O",0.0964259718404529,0.0993363391386161,0.10229218595957,0.10529245541528,0.10833513896929,0.11142094573869,0.11460609753878,0.11784241376315,0.12113168112582,0.12447477403359,0.12787448644931,0.13147538026539,0.13506289510632,0.13875488982247,0.1427166423032,0.14703167520914,0.15186508698557,0.15706285348591,0.16208845804318,0.16619396640818,0.16886046305913,0.17084845124281,0.17130450652057,0.17084555567078,0.17042465168812,0.17076720853792,0.17244153654485,0.17495924899208,0.17804674229304,0.18121535511913,0.18408269298522,0.1885107496815,0.19270403464681,0.19659457285171,0.20012397737052,0.20326546451518,0.20631217839241,0.20889783620424,0.21126019537828,0.2137580343527,0.21667526864019,0.22001209558265,0.2238634253296,0.22812957154917,0.23262033988269,0.23717894198445,0.24128971642562,0.24547879194852,0.24970635450842,0.2616,0.26592648852251,0.27167599783012,0.27754981539097,0.278008851773746
"N2O","alb","6A_Other-in-total","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","6B_Other-not-in-total","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","7A_Fossil-fuel-fires","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","7BC_Indirect-N2O-non-agricultural-N","ktN2O",0.1129479713938,0.113097577153244,0.127695960674841,0.107189938840067,0.111398561825952,0.109451704091025,0.118761388512439,0.123869151119699,0.137027585060569,0.158446648923265,0.172042031870442,0.128371773099176,0.135680511363963,0.14774543816418,0.169340301888887,0.158804720585108,0.156105049446383,0.160304466896654,0.16119686531251,0.158162921083083,0.124378339407759,0.089935847370434,0.0599186752949171,0.058997284447695,0.064086819382305,0.0594153633043859,0.057672338292305,0.0468539120391329,0.061102753750317,0.107840513655778,0.109631812499308,0.111339535556506,0.122705336189597,0.121966642164707,0.139024628852221,0.135250814171119,0.118243865403928,0.115449061017351,0.123834795115982,0.118284973446413,0.114533412076737,0.126552644118048,0.111289516891899,0.118743979130893,0.128366056977459,0.127499724909628,0.123721048813514,0.135823009772519,0.148854853228089,0.132980687185272,0.111202631434494,0.129454754299826,0.116772992962983,0.116966122445776
"N2O","are","1A1a_Electricity-autoproducer","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A1a_Electricity-public","ktN2O",0.000134584118591717,0.000315532780747817,0.000725895494254075,0.00111924835435075,0.00146433575539771,0.00212655061094965,0.00301722906010909,0.00459277271647862,0.00584991815954586,0.0077567752198673,0.00980074000438838,0.0112169654505887,0.0138559256056171,0.0157612943037652,0.0170964382304337,0.0186495929965813,0.0199162722632764,0.0212231715275666,0.0230647532754287,0.0242610163998881,0.0265433696290645,0.0270105871043437,0.0288729309344,0.0335790088846,0.0366822773503999,0.037445375924,0.0403666697076,0.0449310239716,0.0492084502395999,0.0539863044051999,0.0591244400842,0.0647197657642,0.0717949915344,0.0797079006493999,0.094317829440799,0.1007528528744,0.1075063562576,0.1080145487966,0.128352304623599,0.1122659827266,0.114588115248,0.116493632301,0.120696244640999,0.1210764661564,0.127046292925001,0.132812123111502,0.132664801801356,0.135879798420533,0.135348085790073,0.133931439182054,0.131250906880615,0.135263711896177,0.124695240540722,0.12609119113784
"N2O","are","1A1a_Heat-production","ktN2O",1.12153432159764e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A1bc_Other-transformation","ktN2O",0,0,0,0,0,0,0,0.00018252,0.0005967,0.00061425,0.00093665,0.0010504,0.00121914,0.00107679,0.00128323,0.00147160000000001,0.00142766,0.00138736,0.00147693,0.00144755,0.00150319,0.00161499,0.0016237,0.00158951,0.00192946,0.002886,0.00301469999999999,0.00321269,0.00298363,0.00304433999999999,0.00305993999999998,0.00344708000000001,0.00346684,0.00343837,0.00334971,0.00342485,0.00346632,0.0034646,0.00338903,0.00330208,0.00382714,0.003784,0.00370652,0.00366955,0.00391372,0.00431626,0.00444436,0.004271226,0.004471979,0.004394539,0.003878627,0.004347842,0.0044565796126868,0.00451123106796866
"N2O","are","1A2a_Ind-Comb-Iron-steel","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2b_Ind-Comb-Non-ferrous-metals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2c_Ind-Comb-Chemicals","ktN2O",0,0,0,0,0,0,0,0,0,4.91478891822514e-05,4.91478891822514e-05,9.82957783645028e-05,0.000122869722955629,0.000196591556729006,0.000196591556729006,0.000196591556729006,0.000245739445911257,0.000245739445911257,0.000196591556729006,0.000245739445911257,0.000294887335093508,0.000319461279684634,0.000393183113458011,0.000417314845759267,0.000344763048950494,0.000370128217049592,0.000396815353156962,0.000421878345035361,0.000520658571247275,0.000545401496608135,0.000568976416823284,0.00059828922013375,0.00063227893202519,0.000659902420259693,0.000711930962881443,0.00131691071835502,0.00140281918434072,0.00143219307813776,0.00152553496410899,0.00137744462503854,0.00158556344857691,0.00175508848475103,0.00223011039960337,0.00241449084204423,0.00309839928529792,0.00356729502704971,0.00387496295378766,0.00376479713668329,0.00408238441884603,0.0042321695151934,0.00418667974754722,0.0042005406038751,0.00419843787547387,0.00429316529348125
"N2O","are","1A2d_Ind-Comb-Pulp-paper","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2e_Ind-Comb-Food-tobacco","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2f_Ind-Comb-Non-metalic-minerals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831601702397217,0.00430283122962412,0.00508010930934748,0.00576772036393968,0.00669589598149425,0.0132773224728306,0.00621954014750902,0.0161556871365924,0.00046287181861767,0.000786846935885226,0.00111829930393406,0.0147802239753747,0.0109637534202037,0.00448109422601359,0.0133444350112905,0.0200990255725609,0.0214828929070651,0.018484513682306,0.0149589469015454,0.010214258897531,0.00171335955700519,0.0010873243342533,0.00110732365746053
"N2O","are","1A2g_Ind-Comb-Construction","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2g_Ind-Comb-machinery","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2g_Ind-Comb-mining-quarying","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2g_Ind-Comb-other","ktN2O",0.000822481097075375,0.00329429141514328,0.00293366494505084,0.00333544608000877,0.0028754206312158,0.00390071237730308,0.00707122801232303,0.0199262482167799,0.0215575360594399,0.0272689551214307,0.0264087798686548,0.0316029966653719,0.0354955616335051,0.0311149879629793,0.0546815241446288,0.0617938493572168,0.0688748720414191,0.0738411892055987,0.075849042886696,0.0859478548065332,0.0834801517687265,0.0959969251348509,0.091568806886542,0.0939307151542408,0.101437836951049,0.10197844178295,0.0939029246468429,0.0979128816549646,0.0965758114287528,0.0943583585033918,0.0845565135831767,0.096685079077469,0.0880331698383506,0.0838399982703929,0.0811155986731788,0.0824409833001508,0.0819981883428286,0.0962736367743533,0.115539517899299,0.141943643556344,0.168050799615539,0.162625312211316,0.211177665625022,0.244017603888961,0.255386079180107,0.256258750625466,0.262278824649496,0.24481722082382,0.20493268472544,0.232303818114358,0.255200607592268,0.26260006453057,0.217600362444518,0.220036861827675
"N2O","are","1A2g_Ind-Comb-textile-leather","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2g_Ind-Comb-transpequip","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A2g_Ind-Comb-wood-products","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A3aii_Domestic-aviation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148072,0.016502,0.0173048,0.0185536,0.0181076,0.0189104,0.0197132,0.0184644,0.0198916,0.0230136,0.028293184619547,0.0286655529652426,0.0303622679382632,0.0321482836993375,0.0325054868515524,0.027593943508598,0.0320589829112838,0.0334877955201432,0.0371096036878792
"N2O","are","1A3b_Road","ktN2O",0.0191729615493662,0.0228879368771399,0.0279130858606032,0.03480242574256,0.0453452118372926,0.0603345612350417,0.0762105665879593,0.0943102098282894,0.114398583014341,0.143561666628957,0.230074617462634,0.247652007326011,0.265112299454448,0.282837438927504,0.29231570590068,0.254905749786184,0.251491992950616,0.24967757966892,0.27634066777551,0.301887685892565,0.338033648254066,0.374213910749411,0.36499280679002,0.41072390365079,0.44822408642231,0.53825861054945,0.62267568398885,0.714871155675851,0.758812486378909,0.802042439471319,0.58148149997174,0.670240593643819,0.788680253552561,0.854109984232509,0.872901976950725,0.908583350448238,0.937124724725065,0.960664238585029,0.945180947507311,1.0317590577271,1.23681769082919,1.1614844643256,1.1134795672086,1.29165279552571,1.2350683570368,1.04702684955078,1.04027255491229,1.15603638559064,1.2058941231767,1.12584380605169,0.93615099543382,1.03581838764868,1.08358099407757,1.10642566341829
"N2O","are","1A3c_Rail","ktN2O",8.11648501911978e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A3di_Oil_Tanker_Loading","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A3dii_Domestic-navigation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A3eii_Other-transp","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A4a_Commercial-institutional","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A4b_Residential","ktN2O",5.95340058033778e-05,4.59905343301284e-05,5.41652364799765e-05,6.39854423748463e-05,7.55390682127955e-05,8.87961957439149e-05,0.000103440118696963,0.000118987539302872,0.000134806838748892,0.000149542724608489,0.000162291155341866,0.000174716748035597,0.000187245066750692,0.00233475710645024,0.00246927768743579,0.00315455646738928,0.00335313046787496,0.0035528819863195,0.00680488609351294,0.00664064644727274,0.00653788320923037,0.0061917016360478,0.0058465,0.00484671,0.00439648,0.00439648,0.00334939,0.00337304,0.00324984,0.0032593,0.00334443999999999,0.00357621000000001,0.00301807,0.00302753000000001,0.00439219000000001,0.00464332000000002,0.00513612000000002,0.00606001,0.00724900000000001,0.00840939,0.00875039,0.00883058,0.00850871999999999,0.00890108999999999,0.00878734999999999,0.00962356284299026,0.0100693142196262,0.0099550444138056,0.00804579146368886,0.00585601823994985,0.00532136591192674,0.00593690853244352,0.00627198094791542,0.00641766227847912
"N2O","are","1A4c_Agriculture-forestry-fishing","ktN2O",5.20440257953173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1A5_Other-unspecified","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243584,0.00199296,0.00177152,0.00177152,0.00132864,0.00132864,0.00127328,0.00127328,0.00127328,0.00127328,0.00127328,0.00127328,0.00188224,0.00199296,0.0022144,0.00260192,0.0030448,0.00343232,0.00354304,0.00348768,0.00343232,0.00337696,0.0033216,0.00326624,0.00321088,0.00315552,0.00315552,0.00310016,0.0030448,0.0030448,0.00298944,0.00298944
"N2O","are","1B1_Fugitive-solid-fuels","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1B2_Fugitive-petr","ktN2O",0.23033771623266,0.31172132623266,0.341708275793451,0.445213549676199,0.44625905420504,0.43431974669799,0.53732792227026,0.48307450131911,0.55142819840647,0.31808767596729,0.29735019834181,0.19440528819362,0.16362982928615,0.15757049910936,0.21867249237495,0.190433448401499,0.11955130580198,0.08464103622642,0.0548408222753231,0.0468542094110099,0.0457653297607949,0.051403223829644,0.055923663878414,0.0588958577789281,0.0624799722907171,0.0623822616913789,0.066117906535737,0.0576715548477409,0.051772185841577,0.050215975277616,0.054964248098835,0.049546902631991,0.0442701430984511,0.0484527860047191,0.04447366958918,0.0455159644581291,0.048121987718842,0.046841674896419,0.045340372717374,0.043337856650383,0.045469849980814,0.048673387379472,0.050315808708576,0.059346387151865,0.050467391338553,0.053433270517748,0.049562182757737,0.053432228548917,0.059911924881286,0.052251078881811,0.051767538379377,0.049273781049625,0.055084595882384,0.055084595882384
"N2O","are","1B2b_Fugitive-NG-distr","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1B2b_Fugitive-NG-prod","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","1B2d_Fugitive-other-energy","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2A1_Cement-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2A2_Lime-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2Ax_Other-minerals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2B2_Chemicals-Nitric-acid","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2B3_Chemicals-Adipic-acid","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2B_Chemical-industry","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2C1_Iron-steel-alloy-prod","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2C3_Aluminum-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2C4_Non-Ferrous-other-metals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2D_Chemical-products-manufacture-processing","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2D_Degreasing-Cleaning","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2D_Other-product-use","ktN2O",0.0377693279531728,0.0419032630051391,0.0500119429831731,0.0596930022917189,0.0708433390243329,0.0833117570737781,0.0972318681070658,0.11243774717812,0.1280901507191,0.14308621889819,0.15666380914152,0.16846492034261,0.17878262645513,0.18832781963955,0.1981600750343,0.209066935016,0.22126632623547,0.23456737491704,0.248864874905821,0.26392286447125,0.27957301355211,0.29608434917376,0.31361017161822,0.331761218437061,0.34998891548709,0.36804377396146,0.386409741694681,0.405796208009109,0.42655636451734,0.44910352070134,0.47416810703025,0.499883467770532,0.527116801341558,0.562390881801518,0.6143927217108,0.688281925807751,0.787847414012608,0.908389482643569,1.0361712293868,1.1522149885497,1.2430363523769,1.3034246162663,1.3376872158653,1.3535898594744,1.3633003764726,1.3758394328596,1.3931698726533,1.4127892951723,1.4340506833035,1.4551629794542,1.4748638615028,1.4934748090325,1.5121113065992,1.53065446988491
"N2O","are","2D_Paint-application","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2H_Pulp-and-paper-food-beverage-wood","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","2L_Other-process-emissions","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","3B_Manure-management","ktN2O",0.2236,0.2388,0.2478,0.2704,0.2651,0.2176,0.1529,0.1874,0.2292,0.2384,0.2694,0.2892,0.3138,0.346600000000001,0.3765,0.400799999999999,0.4356,0.464499999999999,0.493499999999999,0.5229,0.556700000000001,0.593799999999999,0.6309,0.672999999999999,0.742200000000001,0.789999999999999,0.870399999999999,0.914,0.9559,1.0324,1.0719,1.1214,1.1835,1.2663,1.2643,1.3645,1.4016,1.4519,1.562,1.8244,1.7072,1.7163,1.7221,1.9179,2.0643,2.1449,2.1711,2.2152,2.238,2.2269,2.2529,2.2725,2.4234,2.4234
"N2O","are","3D_Rice-Cultivation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","3D_Soil-emissions","ktN2O",0.001,0.0013,0.011,0.0124,0.0157,0.0187,0.0222,0.012,0.0174,0.047,0.0533,0.0571,0.061,0.067,0.0567,0.0731,0.0369,0.0594,0.0598,0.1815,0.2109,0.3153,0.416399999999999,0.438200000000001,0.507100000000001,0.549699999999999,0.546900000000001,0.5394,0.5461,0.558500000000001,0.530600000000001,0.523200000000001,0.705000000000001,0.712200000000001,0.713800000000001,0.7115,0.687899999999999,0.7105,0.729699999999999,0.5261,0.5976,0.5801,0.4658,0.41,0.3194,0.3784,0.3262,0.2849,0.266699999999999,0.278899999999999,0.319,0.3066,0.3098,0.3098
"N2O","are","3E_Enteric-fermentation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","3I_Agriculture-other","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","5A_Solid-waste-disposal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","are","5C_Waste-combustion","ktN2O",0.000181288531106587,0.000230998558250493,0.000288141604602742,0.000350891027883026,0.000416549427225138,0.000483304492164418,0.000547607367632826,0.000608576496008349,0.000659654000065552,0.000695884157084768,0.000722127223777769,0.000739441076752832,0.000758414722137526,0.000785786774269083,0.000834050544460859,0.00091441889870381,0.00103644967469729,0.00119598758118095,0.001386017212926,0.00160645261756471,0.00187449270826644,0.0021749036633069,0.00250226291175517,0.00285323021852433,0.00318365801778293,0.00353796236363557,0.00387910411426006,0.00425015308035353,0.00462671386032831,0.00501801528000555,0.00550308962636593,0.0060418445110019,0.00666684433175266,0.00746957258389367,0.00858623057421082,0.0100969116392671,0.0119175984972378,0.0139700466956766,0.0160219228316157,0.0178237616377845,0.0191594913116062,0.020006261676115,0.0203923959609825,0.02047371155359,0.0204511686886242,0.0204511686886242,0.0204511686886242,0.0204511686886242,0.0204511686886242,0.0204511686886242,0.0204511686886242,0.0204511686886242,0.0204511686886242,0.0204511686886242
"N2O","are","5D_Wastewater-handling","ktN2O",0.01292182035,0.0143630889,0.017576816925,0.024399124486425,0.031798584842625,0.03746657795235,0.04596209483325,0.0522633410751,0.06028526660535,0.06638477802825,0.0738726996387,0.07784158936635,0.08916463002825,0.0913621370616,0.0959373100311,0.0957873574128751,0.100461779634,0.106397314047,0.11027452275,0.114093402,0.1166182305,0.12558265875,0.1380033255,0.146388963,0.1553979859425,0.1587176451525,0.1671117655575,0.1769033369775,0.1880730473925,0.198421237485,0.21664866946272,0.22839844817698,0.24748229926879,0.26664146831698,0.27968606194617,0.30118238196917,0.34276569408212,0.40131308159791,0.45645975950758,0.44516071092504,0.43483481709175,0.4072436618089,0.43648676017947,0.44338109782824,0.4580121733968,0.46626924112758,0.47799308113465,0.4865043496434,0.49382586449394,0.50537368753666,0.52460306559784,0.551919900048,0.56670526383067,0.573654823824184
"N2O","are","5E_Other-waste-handling","ktN2O",0.0016696917423206,0.0019767540820306,0.0023592757850452,0.0028159736503292,0.0033419840121158,0.0039301743854416,0.004597300607783,0.0053283520012906,0.0060838818657719,0.006811533258756,0.0074747311813925,0.0080197431901477,0.00849176915311779,0.0089249752975055,0.0093697102845286,0.009863035337636,0.010418874961675,0.011024320293278,0.011674142137743,0.012357026691615,0.013064904645883,0.013810863509415,0.014601195296373,0.015417546689164,0.016234309516576,0.017039912877382,0.017977840765864,0.018971807154805,0.020039098677477,0.021200160172979,0.022490853071018,0.023830333960531,0.025254862831853,0.027079607763812,0.029730715175647,0.033471117483993,0.038482961587404,0.044566910024769,0.051059623803298,0.057026528020535,0.061789732706821,0.0769965,0.06978,0.0812994,0.000168,0.0448677,0.0467814,0.0435591,0.02339484,0.001902039,0.0019338926705456,0.0019338926705456,0.0019338926705456,0.00195760817839906
