Party,Year,Sector,CTE_GOSAT,CTE_SURF,GELCA_SURF,LMDzPYVAR_GOSAT1,LMDzPYVAR_GOSAT2,LMDzPYVAR_GOSAT3,LMDzPYVAR_GOSAT5,LMDzPYVAR_GOSAT6,LMDzPYVAR_SURF1,LMDzPYVAR_SURF2,MIROCv4_SURF,NICAM_SURF,NTF-4DVAR_NIES_GOSAT,NTF-4DVAR_NIES_SURF,TM5-4DVAR_GOSAT1,TM5-4DVAR_GOSAT2,TM5-4DVAR_SURF1,TM5-4DVAR_SURF2,TM5-CAMS_GOSAT,TM5-CAMS_SURF,SURF_med,SURF_min,SURF_max,GOSAT_med,GOSAT_min,GOSAT_max,
IRQ,2012,anthropogenic (method 3.2),1.770117101,1.628217101,1.400417101,1.191817101,2.121117101,0.644697101,0.473957101,0.391007101,0.636907101,0.586817101,2.195617101,1.598217101,2.430317101,2.787217101,0.705457101,0.748767101,2.278917101,2.909817101,0.992517101,0.679547101,,,,,,,
IRQ,2013,anthropogenic (method 3.2),1.844087368,1.771187368,1.517087368,1.153087368,1.829587368,0.676777368,0.502577368,0.408237368,0.642507368,0.593217368,2.260887368,1.126787368,2.459487368,2.777287368,0.899887368,1.009387368,2.090887368,2.585187368,1.083187368,0.653017368,,,,,,,
IRQ,2014,anthropogenic (method 3.2),1.630365194,2.113465194,1.266265194,1.278165194,1.605065194,0.646405194,0.494505194,0.382735194,0.673205194,0.617935194,2.393665194,1.652565194,2.601765194,3.002365194,0.807945194,0.912765194,2.202965194,2.570465194,1.105165194,0.665875194,,,,,,,
IRQ,2015,anthropogenic (method 3.2),1.434039049,2.445739049,1.383439049,1.167439049,1.937839049,0.634279049,0.515279049,0.395569049,0.666259049,0.612319049,2.354339049,1.243539049,2.602239049,2.860139049,0.723149049,0.758979049,1.852639049,2.287639049,0.941539049,0.713089049,,,,,,,
IRQ,2016,anthropogenic (method 3.2),1.194991484,2.246691484,,1.306591484,2.005991484,0.681291484,0.510451484,0.432761484,0.623001484,0.579261484,2.323091484,1.374391484,2.601591484,2.874791484,0.795831484,0.742621484,2.769291484,3.484291484,1.023491484,0.856191484,,,,,,,
IRQ,2017,anthropogenic (method 3.2),1.268577818,2.963777818,,1.290077818,1.735077818,0.643977818,0.551437818,0.446327818,,,,2.035977818,2.536877818,2.842077818,0.647237818,0.705497818,2.636777818,3.243377818,1.040977818,0.721017818,,,,,,,
KAZ,2000,anthropogenic (method 3.2),,1.962474841,2.482874841,,,,,,,,1.755574841,2.934974841,,2.136574841,,,2.386574841,2.078274841,,2.082174841,,,,,,,
KAZ,2001,anthropogenic (method 3.2),,1.913368944,2.554168944,,,,,,,,1.700968944,2.944768944,,2.024168944,,,2.333968944,1.979268944,,2.258668944,,,,,,,
KAZ,2002,anthropogenic (method 3.2),,1.951088253,2.756388253,,,,,,,,1.682788253,2.985988253,,2.114888253,,,2.246088253,1.958688253,,2.435488253,,,,,,,
KAZ,2003,anthropogenic (method 3.2),,1.934479663,3.101579663,,,,,,,,1.746779663,3.099779663,,2.334179663,,,2.180879663,1.997879663,,2.879179663,,,,,,,
KAZ,2004,anthropogenic (method 3.2),,2.20848898,3.19008898,,,,,,,,1.90438898,3.21498898,,2.17488898,,,2.45258898,2.30138898,,2.88398898,,,,,,,
KAZ,2005,anthropogenic (method 3.2),,2.368518972,3.566418972,,,,,,,,1.925118972,3.285818972,,2.224218972,,,2.417718972,2.336718972,,2.938418972,,,,,,,
KAZ,2006,anthropogenic (method 3.2),,2.702533682,3.466233682,,,,,,,,2.068933682,3.379633682,,2.403133682,,,2.003833682,2.062933682,,2.755533682,,,,,,,
KAZ,2007,anthropogenic (method 3.2),,2.545245275,3.671645275,,,,,,,,2.081945275,3.410045275,,2.448145275,,,1.870345275,1.943445275,,2.559845275,,,,,,,
KAZ,2008,anthropogenic (method 3.2),,3.107069553,3.631569553,,,,,,,,2.173669553,3.427569553,,2.678069553,,,2.040069553,2.175869553,,2.733169553,,,,,,,
KAZ,2009,anthropogenic (method 3.2),,3.188967573,4.402267573,,,,,,,,2.181567573,3.507467573,,3.019367573,,,2.253367573,2.459167573,,2.496467573,,,,,,,
KAZ,2010,anthropogenic (method 3.2),2.508400437,2.788400437,4.314300437,3.188500437,2.175400437,2.734900437,2.219400437,1.807200437,3.405300437,3.212100437,2.167600437,3.630900437,2.256900437,2.927500437,3.208400437,3.104900437,2.194500437,2.411100437,3.681700437,2.666600437,,,,,,,
KAZ,2011,anthropogenic (method 3.2),2.374922272,2.984922272,3.780222272,3.249222272,1.928022272,2.072922272,2.018422272,1.392522272,3.335522272,3.166022272,2.213122272,3.798722272,2.226622272,2.799122272,2.471922272,2.332522272,1.914622272,2.035922272,3.427322272,2.575822272,,,,,,,
KAZ,2012,anthropogenic (method 3.2),3.555945593,3.948645593,3.755245593,3.353045593,2.680745593,2.151845593,2.130745593,1.555145593,3.351945593,3.169545593,3.329245593,4.595345593,3.425545593,4.061745593,2.816045593,3.584945593,2.361145593,3.436345593,3.663245593,2.592545593,,,,,,,
KAZ,2013,anthropogenic (method 3.2),3.745601322,3.874901322,4.135301322,3.410601322,2.869801322,2.203001322,2.140901322,1.529801322,3.244401322,3.083401322,3.290201322,4.548401322,3.403501322,3.897101322,2.417801322,3.312701322,2.420401322,3.948501322,3.835401322,2.722101322,,,,,,,
KAZ,2014,anthropogenic (method 3.2),3.070631306,4.460131306,4.256631306,3.316531306,2.720631306,2.096031306,2.161431306,1.513431306,3.331631306,3.138531306,3.381231306,4.530331306,3.448931306,3.951531306,2.118931306,2.860131306,1.913331306,2.903931306,3.533031306,2.621431306,,,,,,,
KAZ,2015,anthropogenic (method 3.2),2.921220928,3.849920928,4.219020928,3.313020928,2.841320928,2.106320928,2.207320928,1.557320928,3.559820928,3.334420928,3.490520928,4.649020928,3.482820928,3.970620928,2.427620928,3.142520928,2.115220928,2.939620928,5.321520928,3.138120928,,,,,,,
KAZ,2016,anthropogenic (method 3.2),3.375046163,3.858146163,,3.353746163,2.857446163,2.404446163,2.278346163,1.759046163,3.380146163,3.190146163,3.543846163,4.746546163,3.488846163,3.759146163,3.259446163,4.670246163,2.407846163,3.666646163,6.679146163,3.775746163,,,,,,,
KAZ,2017,anthropogenic (method 3.2),3.081352659,3.465252659,,3.317652659,2.728352659,2.288252659,2.353752659,1.789552659,,,,4.658952659,3.553652659,3.867452659,2.806752659,3.701252659,1.890552659,2.891152659,4.578152659,3.283352659,,,,,,,
KWT,2000,anthropogenic (method 3.2),,0.401397652,0.616167652,,,,,,,,0.580847652,0.366397652,,0.707487652,,,0.658527652,0.680697652,,0.284837652,,,,,,,
KWT,2001,anthropogenic (method 3.2),,0.399892348,0.548742348,,,,,,,,0.550422348,0.334602348,,0.663802348,,,0.554822348,0.606192348,,0.257262348,,,,,,,
KWT,2002,anthropogenic (method 3.2),,0.462269372,0.587029372,,,,,,,,0.503319372,0.325489372,,0.633359372,,,0.550169372,0.570159372,,0.281789372,,,,,,,
KWT,2003,anthropogenic (method 3.2),,0.59107678,0.66277678,,,,,,,,0.59844678,0.35541678,,0.73325678,,,0.60940678,0.69591678,,0.35157678,,,,,,,
KWT,2004,anthropogenic (method 3.2),,0.46910162,0.66647162,,,,,,,,0.66008162,0.42505162,,0.83993162,,,0.58585162,0.76521162,,0.34297162,,,,,,,
KWT,2005,anthropogenic (method 3.2),,0.615167889,0.686147889,,,,,,,,0.693667889,0.447417889,,0.862947889,,,0.587517889,0.803167889,,0.336367889,,,,,,,
KWT,2006,anthropogenic (method 3.2),,0.581191108,0.645801108,,,,,,,,0.682781108,0.427351108,,0.859711108,,,0.609611108,0.763221108,,0.337271108,,,,,,,
KWT,2007,anthropogenic (method 3.2),,0.557480688,0.638980688,,,,,,,,0.659810688,0.406160688,,0.819240688,,,0.593700688,0.747020688,,0.319800688,,,,,,,
KWT,2008,anthropogenic (method 3.2),,0.514791009,0.768491009,,,,,,,,0.672611009,0.418881009,,0.834811009,,,0.598091009,0.698281009,,0.425951009,,,,,,,
KWT,2009,anthropogenic (method 3.2),,0.362212346,0.773802346,,,,,,,,0.577182346,0.421202346,,0.809112346,,,0.591532346,0.622402346,,0.344562346,,,,,,,
KWT,2010,anthropogenic (method 3.2),0.417471019,0.559371019,0.736201019,0.574041019,0.755351019,0.013987019,0.005075019,-0.005112981,0.017118019,0.010850019,0.574611019,0.398651019,0.631801019,0.816121019,0.063432019,0.050566019,0.740791019,0.775861019,0.259101019,0.358981019,,,,,,,
KWT,2011,anthropogenic (method 3.2),0.384945457,0.263865457,0.706705457,0.588085457,0.617785457,0.015127457,0.000204457,-0.010285543,0.015494457,0.009657457,0.446815457,0.344225457,0.477915457,0.652615457,0.065375457,0.029631457,0.718395457,0.553915457,0.305215457,0.384225457,,,,,,,
KWT,2012,anthropogenic (method 3.2),0.427933328,0.363533328,0.730123328,0.601353328,0.646753328,0.022708328,0.001818328,-0.006196672,0.017572328,0.011473328,0.454463328,0.322133328,0.535523328,0.676013328,0.096033328,0.047068328,0.671303328,0.566903328,0.274903328,0.289763328,,,,,,,
KWT,2013,anthropogenic (method 3.2),0.450543256,0.400553256,0.776323256,0.598933256,0.636433256,0.026762256,0.004949256,-0.004500744,0.017709256,0.011708256,0.468333256,0.238713256,0.540443256,0.662443256,0.149833256,0.087033256,0.622373256,0.504683256,0.288113256,0.266773256,,,,,,,
KWT,2014,anthropogenic (method 3.2),0.39226336,0.44575336,0.66672336,0.61213336,0.62869336,0.02302336,0.00275236,-0.00889264,0.02007036,0.01347636,0.51578336,0.29212336,0.59174336,0.74277336,0.13887336,0.08078336,0.77309336,0.64513336,0.33876336,0.28538336,,,,,,,
KWT,2015,anthropogenic (method 3.2),0.346884929,0.506004929,0.708634929,0.600924929,0.641464929,0.020498929,0.005156929,-0.007643071,0.017651929,0.011260929,0.479734929,0.206724929,0.582644929,0.697084929,0.136624929,0.082624929,0.617634929,0.532864929,0.114224929,0.264674929,,,,,,,
KWT,2016,anthropogenic (method 3.2),0.317943874,0.484673874,,0.618893874,0.650523874,0.028023874,0.006383874,-0.000911126,0.014487874,0.009588874,0.455523874,0.258793874,0.584353874,0.691443874,0.113163874,0.050986874,0.852513874,0.691003874,0.128333874,0.348933874,,,,,,,
KWT,2017,anthropogenic (method 3.2),0.322273312,0.638793312,,0.615233312,0.643283312,0.020791312,0.010730312,-0.000732688,,,,0.374613312,0.554833312,0.676883312,0.069253312,0.025096312,0.781013312,0.598023312,0.231443312,0.321043312,,,,,,,
MEX,2000,anthropogenic (method 3.2),,3.952026512,4.489626512,,,,,,,,4.999826512,3.505826512,,3.904126512,,,4.004526512,2.768426512,,3.444926512,,,,,,,
MEX,2001,anthropogenic (method 3.2),,4.171123147,4.903723147,,,,,,,,5.084023147,3.423823147,,3.791523147,,,3.793523147,3.192523147,,3.546123147,,,,,,,
MEX,2002,anthropogenic (method 3.2),,4.887815268,5.138215268,,,,,,,,5.173015268,3.696215268,,3.978315268,,,3.940815268,3.171915268,,4.189915268,,,,,,,
MEX,2003,anthropogenic (method 3.2),,4.286189678,4.643389678,,,,,,,,5.148589678,3.788989678,,3.985289678,,,3.656889678,2.764889678,,3.977789678,,,,,,,
MEX,2004,anthropogenic (method 3.2),,4.053419173,4.855619173,,,,,,,,4.840419173,3.729619173,,3.666719173,,,3.741519173,2.660519173,,4.112819173,,,,,,,
MEX,2005,anthropogenic (method 3.2),,3.827940665,5.503240665,,,,,,,,4.889940665,3.610140665,,3.679940665,,,4.193440665,3.116340665,,4.851540665,,,,,,,
MEX,2006,anthropogenic (method 3.2),,3.505598654,5.051098654,,,,,,,,4.958598654,3.709898654,,3.716898654,,,3.679498654,2.560798654,,4.870898654,,,,,,,
MEX,2007,anthropogenic (method 3.2),,4.551002637,4.684102637,,,,,,,,5.199402637,4.165902637,,3.873102637,,,4.477002637,3.268202637,,5.700602637,,,,,,,
MEX,2008,anthropogenic (method 3.2),,4.527022746,5.395422746,,,,,,,,5.295422746,4.387722746,,4.082222746,,,5.786722746,4.142622746,,6.753122746,,,,,,,
MEX,2009,anthropogenic (method 3.2),,4.048546021,5.804046021,,,,,,,,5.367246021,4.521846021,,4.512746021,,,4.318046021,3.252846021,,5.794746021,,,,,,,
MEX,2010,anthropogenic (method 3.2),4.200209234,4.282509234,5.235809234,5.500909234,3.795409234,3.296609234,2.763409234,2.605209234,2.919409234,2.839609234,5.117109234,4.438609234,3.857209234,4.331609234,4.200909234,2.241609234,4.490709234,3.184409234,5.423509234,6.030509234,,,,,,,
MEX,2011,anthropogenic (method 3.2),5.612602341,5.407602341,5.365602341,5.566102341,4.668302341,3.218902341,2.711602341,2.537602341,2.872802341,2.802702341,4.980802341,4.544102341,4.789902341,4.954802341,3.279802341,1.458402341,4.953902341,4.167402341,5.126302341,5.496802341,,,,,,,
MEX,2012,anthropogenic (method 3.2),5.188491125,4.969691125,5.223391125,5.622091125,4.540091125,3.287791125,2.778891125,2.656791125,2.941891125,2.866991125,5.119691125,4.463491125,4.680791125,4.890691125,3.975191125,1.767391125,5.223991125,4.098591125,5.598691125,9.001091125,,,,,,,
MEX,2013,anthropogenic (method 3.2),4.955402321,4.505102321,5.764602321,5.510702321,4.348602321,3.004702321,2.503202321,2.337002321,2.702402321,2.622202321,4.935102321,4.396002321,4.447602321,4.720902321,3.130102321,1.089102321,4.596502321,3.470502321,5.445202321,7.548402321,,,,,,,
MEX,2014,anthropogenic (method 3.2),4.719283066,3.500583066,4.915883066,5.649583066,4.243983066,2.972483066,2.579283066,2.409883066,2.695183066,2.639683066,5.155483066,4.325683066,4.627283066,5.106483066,3.825383066,1.464283066,5.013783066,3.748683066,5.381883066,5.960283066,,,,,,,
MEX,2015,anthropogenic (method 3.2),4.354746156,4.084646156,4.992746156,5.686946156,4.569646156,3.251246156,2.863246156,2.688446156,3.024046156,2.944646156,5.415846156,4.595646156,4.895046156,5.311946156,4.601946156,2.164146156,5.471046156,4.420146156,7.814146156,5.305946156,,,,,,,
MEX,2016,anthropogenic (method 3.2),4.214476355,3.115076355,,5.860476355,4.524676355,3.275976355,2.766776355,2.620576355,2.792176355,2.768976355,5.287076355,4.518476355,4.822576355,5.314476355,3.840076355,1.762776355,4.646676355,3.647676355,7.535976355,6.632776355,,,,,,,
MEX,2017,anthropogenic (method 3.2),4.772678313,3.924078313,,5.972378313,4.746278313,3.462878313,3.013178313,2.868578313,,,,4.438178313,4.988578313,5.149778313,3.150578313,1.441278313,5.165178313,3.958178313,6.614178313,5.351278313,,,,,,,
NGA,2000,anthropogenic (method 3.2),,11.10232437,4.189924368,,,,,,,,8.641324368,6.701424368,,8.986324368,,,6.540224368,7.970324368,,3.554324368,,,,,,,
NGA,2001,anthropogenic (method 3.2),,12.61810948,4.121709481,,,,,,,,8.813109481,6.706109481,,9.002109481,,,7.247109481,9.489109481,,4.201509481,,,,,,,
NGA,2002,anthropogenic (method 3.2),,11.05353144,3.950031437,,,,,,,,7.913431437,6.270131437,,8.295531437,,,7.815631437,7.955731437,,3.910531437,,,,,,,
NGA,2003,anthropogenic (method 3.2),,11.82996126,3.376261257,,,,,,,,8.662961257,6.843461257,,8.452961257,,,7.082461257,8.271961257,,3.861461257,,,,,,,
NGA,2004,anthropogenic (method 3.2),,10.29432257,4.36672257,,,,,,,,7.68442257,6.56512257,,7.67862257,,,8.21732257,9.13432257,,3.99342257,,,,,,,
NGA,2005,anthropogenic (method 3.2),,10.06786344,4.385863435,,,,,,,,8.174063435,6.556063435,,7.939363435,,,7.691863435,8.285863435,,4.517363435,,,,,,,
NGA,2006,anthropogenic (method 3.2),,7.81635136,4.28205136,,,,,,,,7.46335136,6.21695136,,7.72815136,,,8.35385136,8.10575136,,4.82325136,,,,,,,
NGA,2007,anthropogenic (method 3.2),,7.027733776,4.308233776,,,,,,,,7.429033776,6.315933776,,7.539533776,,,8.926733776,8.292733776,,4.278633776,,,,,,,
NGA,2008,anthropogenic (method 3.2),,8.203995475,4.871095475,,,,,,,,7.381395475,6.255495475,,7.087795475,,,9.409995475,8.726995475,,4.819795475,,,,,,,
NGA,2009,anthropogenic (method 3.2),,6.138361503,4.257161503,,,,,,,,7.224061503,6.212761503,,5.390061503,,,8.875361503,7.501561503,,4.790461503,,,,,,,
NGA,2010,anthropogenic (method 3.2),7.554882506,7.830582506,3.931382506,2.850782506,7.621182506,2.608982506,2.262682506,2.305482506,2.003682506,1.957282506,7.530082506,5.902882506,7.516982506,5.697682506,4.882082506,5.817282506,8.349582506,7.862582506,4.252382506,4.579382506,,,,,,,
NGA,2011,anthropogenic (method 3.2),7.679631239,8.792331239,4.985531239,3.549731239,8.922331239,3.406731239,2.921631239,3.037631239,2.672631239,2.656731239,7.729331239,6.746231239,8.168831239,6.818331239,4.796931239,4.710231239,9.112331239,8.279131239,5.193931239,5.503331239,,,,,,,
NGA,2012,anthropogenic (method 3.2),7.421267966,9.006267966,4.777367966,3.309467966,8.386267966,3.182767966,2.490867966,2.645967966,2.277167966,2.255567966,7.841467966,6.968367966,8.064267966,5.963167966,6.812367966,7.212567966,9.242267966,8.326267966,6.187467966,5.785767966,,,,,,,
NGA,2013,anthropogenic (method 3.2),7.724261749,9.587461749,5.352861749,3.873161749,9.958461749,3.804761749,3.074361749,3.239261749,2.829961749,2.799061749,8.341661749,7.236361749,8.583461749,7.049561749,6.100861749,5.760661749,8.972461749,7.891461749,6.347961749,5.870961749,,,,,,,
NGA,2014,anthropogenic (method 3.2),7.698602019,9.421202019,5.312302019,3.877702019,9.826202019,3.535502019,2.821102019,2.951402019,2.625402019,2.596002019,8.168002019,7.565902019,8.254202019,8.379202019,5.157702019,6.026202019,9.130202019,8.155002019,5.931202019,5.514702019,,,,,,,
NGA,2015,anthropogenic (method 3.2),8.191805252,9.233905252,5.886305252,3.743705252,8.979905252,3.716705252,3.067305252,3.185305252,2.818705252,2.775405252,8.496905252,7.129605252,8.543905252,7.761505252,5.053305252,5.697505252,9.100905252,8.422905252,5.221705252,7.103605252,,,,,,,
NGA,2016,anthropogenic (method 3.2),7.632865435,8.240565435,,3.506465435,9.096565435,3.102765435,2.524165435,2.657465435,2.304965435,2.268565435,8.600565435,6.863365435,8.602565435,6.881465435,5.155165435,4.586765435,8.191565435,7.315965435,5.143565435,5.613265435,,,,,,,
NGA,2017,anthropogenic (method 3.2),8.526029321,8.414029321,,3.618429321,10.06202932,3.394629321,2.795429321,2.913529321,,,,7.138929321,8.929029321,7.685629321,4.810429321,4.967329321,9.192029321,8.219029321,6.171229321,5.483729321,,,,,,,
OMN,2000,anthropogenic (method 3.2),,0.386082658,0.619312658,,,,,,,,0.701582658,0.895162658,,0.643952658,,,0.780312658,0.632762658,,0.341282658,,,,,,,
OMN,2001,anthropogenic (method 3.2),,0.47381434,0.64478434,,,,,,,,0.81259434,0.86056434,,0.73708434,,,0.72086434,0.70432434,,0.37446434,,,,,,,
OMN,2002,anthropogenic (method 3.2),,0.591276486,0.755096486,,,,,,,,0.794916486,0.939026486,,0.750586486,,,0.742306486,0.739096486,,0.434656486,,,,,,,
OMN,2003,anthropogenic (method 3.2),,0.702814747,0.806634747,,,,,,,,0.889914747,1.032554747,,0.843754747,,,0.772474747,0.852764747,,0.483594747,,,,,,,
OMN,2004,anthropogenic (method 3.2),,0.48182048,0.75667048,,,,,,,,0.86864048,1.01338048,,0.82988048,,,0.79466048,0.84108048,,0.46088048,,,,,,,
